Tweet ID,Username,Content,Created At,User Location,Country
1082048409085841409,ejpbruel,"Medical tech maybe? I'd love to help build medical devices to improve people's lives. No idea how to do that with my skillset though, or how to get in. Green tech perhaps? I'd love to do my part in helping to fight climate change. But again, no idea how.",2019-01-06 22:56:58+00:00,"Hilversum, The Netherlands",Netherlands
1082047842523496449,RCaroMoreno,"@realDonaldTrump, you should read this article. It explains how scientifics have been talking about climate change during the last 300 years. If you need help with the language, you can ask for help in the Mexican border.
 https://t.co/NGqqee2hZv",2019-01-06 22:54:43+00:00,"Barcelona, Spain",Spain
1082044683268820993,annemariayritys,"Rising Sea Levels Could Cause Population Displacements in Coastal Areas:
https://t.co/R2qHoPVSQa
#climatechange #climateaction https://t.co/UZM0JukQ3A",2019-01-06 22:42:10+00:00,"Tampere, Finland",Finland
1082044465731248128,solarcoIRL,See our recent installation in picturesque Co. Galway. #SolarEnergy #solarpanels #sustainability #climatechange https://t.co/IKchdClF38,2019-01-06 22:41:18+00:00,"Tipperary, Ireland.",Ireland
1082043476307521536,SabOceano,"#climatechange has no political colors . Must read ⁦@KHayhoe⁩ ""I would hope the world would suddenly ramp up its carbon reduction to the scale of a Manhattan Project or a moon race.""  #climateChangeIsReal #climateAction: In 2019 it is still feasible! https://t.co/Gg8f1yK08F",2019-01-06 22:37:22+00:00,"Paris, France",France
1082042285431214082,torstenmandal,"Increased water-use for irrigation, and climate change, reduces freshwater flows in the Sunderbans delta of India bordering the Sunderbans of Bangladesh.   It badly affects the marginalised population, farms, ground-water, and outs…https://t.co/r1XXtq6BVG https://t.co/kycl8D4fIr",2019-01-06 22:32:38+00:00,"Copenhagen, Denmark (+Africa)",Denmark
1082042011019030528,th0m_r0nc,Dati catastrofici + Indifferenza totale #climatechange #ClimateChangeIsReal #thereisnoplanetB #allarmeclima,2019-01-06 22:31:33+00:00,"Milano, IT",Italy
1081968640029851648,Linkiesta,"Il catastrofico report dell’Ipcc tiene banco in tutto il mondo, ma in Italia è stato pressoché ignorato. 
Cosa ci spinge a trattare la notizia più importante di quest’anno al pari merito dell’uscita del nuovo iPhone?

https://t.co/jo6xrZfZaU",2019-01-06 17:40:00+00:00,"Milano, Italia",Italy
1082041191024209920,AbozarKya,"#Windpower iq inexpensive and #solar farms are also springing up across America’s heartland.  

2018 Was A ""Fulcrum Year"" For #RenewableEnergy in America https://t.co/XoBZI7hQrG  https://t.co/xbpP6aMmdx

#sustainable #ecofriendly #green #energy #power #future #climatechange #tech",2019-01-06 22:28:17+00:00,"Stockholm, Sweden",Sweden
1082040175407042560,annemariayritys,"Why Are Our Oceans Becoming More Acidic? Learn more here: 
https://t.co/aLZ06aIMlj
#climatechange #climateaction https://t.co/G2TKCghMzs",2019-01-06 22:24:15+00:00,"Tampere, Finland",Finland
1082039696656613376,imlavin,"Church-housed supercomputer is Europe's most efficient data cruncher. 
It holds the key to climate change studies, cancer research...and features in  Dan Brown's latest novel 

Full story for AP: https://t.co/qf47HxxTzF

#Spain #supercomputers #Barcelona https://t.co/oiXcJI4iav",2019-01-06 22:22:21+00:00,Athens/Madrid/ DC,Greece
1080090809565888512,KathrinAnna,"Frohes Neujahr! In den nächsten Tagen wird uns Werbung überzeugen wollen ganz viel Geld für Fitnessstudios auszugeben. Alternativvorschlag: Klimaaktivist*in werden. Wir bieten die größte Herausforderungen (Erde retten) &amp; vielfältige Möglichkeiten (Bagger blockieren, Klettern...)",2019-01-01 13:18:10+00:00,"Nordrhein-Westfalen, Germany ",Germany
1082037432269312001,j_graudins,Serving planet can be united with business case. Energy efficiency reduces costs and stops global heating. Bluenote - think responsibly! #blockchain #Bluenote #climatechange #crowdfunding #energyefficiency https://t.co/BdJBm8rRrN,2019-01-06 22:13:21+00:00,"Riga, Latvia",Latvia
1082035993161666560,UmweltDialog,Three ways companies and cities are taking the lead on climate change https://t.co/VxSWlEL8mJ,2019-01-06 22:07:38+00:00,"Münster, Germany",Germany
1082035640265592832,annemariayritys,"Why is harmful UV radiation increasing in the Arctic?
https://t.co/ghgHOKuPXT
#climatechange #climateaction https://t.co/qyhhpW2gdL",2019-01-06 22:06:14+00:00,"Tampere, Finland",Finland
1082035342016999425,GlobalLF,📽 Watch @CanadaTrees’ new film #Kokota to learn how a small island community is innovatively adapting to #ClimateChange. @NatGeo https://t.co/SpH4v3FQpS 🎦,2019-01-06 22:05:03+00:00,"Bonn, Germany",Germany
1082035200190832641,Shamrockvegan,"@meicsol So you need your eyes tested.
You are exploiting sentient beings for profit, causing #water contamination and #climatechange emissions etc
The market for these #cruel ""products"" will shrink.
We want good #farmers to grow something else and stop the #exploitation. Simple!",2019-01-06 22:04:29+00:00,Ireland,Ireland
766182592752353280,SiniErajaa,#Drax managed to get a #biomass 'sustainability' certificate it created + manages itself. Great. https://t.co/uyQtnpcTG3 #EUbioenergy,2016-08-18 07:58:59+00:00,"Brussels, Belgium",Belgium
1081918854060756992,TodayFM,"Big reaction to this piece today on climate change on Mario`s Sunday Roast.

Listen back to @think_or_swim talk to @GiftGrubMario on what might happen to Ireland and what needs to happen now to make changes.

https://t.co/Aj2yq3UuTY … https://t.co/tiEAMH7xwp",2019-01-06 14:22:10+00:00,Ireland,Ireland
1082030782884073472,com_kazakar,Cities urged to take bold action on climate change https://t.co/nSULFxlRCy,2019-01-06 21:46:56+00:00,"Paris, France",France
1082030614193336321,DbmDitte,Happy New Year! No more holiday! Remember that everything you Can do  for The enviroment counts! We have to act✊🏻🌲 #climatechange #climateaction #educationmatters https://t.co/TYYB4iK5vH,2019-01-06 21:46:16+00:00,"Odense, Denmark, Scandinavia",Denmark
1082029599863857154,annemariayritys,"""The earth is what we all have in common"". https://t.co/8avG7MVS0E
#climatechange #climateaction https://t.co/mx4LTnoU4T",2019-01-06 21:42:14+00:00,"Tampere, Finland",Finland
1082028550931255297,CENAuvergne,Encore un exemple de la pertinence des Solutions fondées sur la Nature #SfN pour la #biodiversite &amp; le #climatechange. Plaquette du @CENAuvergne https://t.co/jGI3r7sevq @UICNfrance @RESEAU_CEN,2019-01-06 21:38:04+00:00,"Mozac, France",France
1082027663349362688,DreamAbsinthe,..Climate Change...focus...as quickly as possible,2019-01-06 21:34:32+00:00,Model~Roma~N.Y.~Paris,France
1081700122973622272,MissKonf,"Jellyfish are causing mayhem as pollution, climate change see numbers boom https://t.co/uoOtySLNxF #ClimateChange https://t.co/aj1RMdHueA",2019-01-05 23:53:00+00:00,France,France
1081698918235361280,annemariayritys,"What Is Happening To Our Soils? Learn more here: https://t.co/OJTGdXPkeB
#climatechange #climateaction https://t.co/gdW4gqqV4j",2019-01-05 23:48:13+00:00,"Tampere, Finland",Finland
1079137151990857728,nytopinion,"Unpredictable weather is not new, of course, but recent events are making climate change harder than ever to ignore, let alone deny https://t.co/twXQzkdcdv",2018-12-29 22:08:41+00:00,"NYC, London, Paris, Hong Kong",France
1080566798053892096,kenfoxe,"Mini-thread: Flight invoice for €4,962 to cover Pat The Cope Gallagher's flight to Australia in November. You might remember a photo of him sitting in business class on this trip got deleted from social media after some rather unfavourable public reaction https://t.co/6pjDo0FmOk",2019-01-02 20:49:35+00:00,"Dublin, Ireland",Ireland
1081693136244695045,annemariayritys,"Why are Agriculture, Farming &amp; The Food Sector Largely Responsible for Climate Change? Learn more here: 
https://t.co/z73VgEUzTE
#climatechange #climateaction https://t.co/2FnMJy76z8",2019-01-05 23:25:15+00:00,"Tampere, Finland",Finland
1081692602435391488,aa_architecten,"Via @euronews: Yes, the chaotic 2018 weather in Europe is linked to climate change https://t.co/2j0VjFRU5Q",2019-01-05 23:23:07+00:00,The Netherlands,Netherlands
1081692589575806976,DrNoelHealy,"A good read on why ""Nation-states wont fix climate change"" #ExxonKnew #Divest #GreenNewDeal https://t.co/vPV9SsHpbP",2019-01-05 23:23:04+00:00,Live: Boston. Home: Ireland,Ireland
1081692545204318209,emptywheel,"At least this precedent will make it easy for President @aoc to declare a national emergency to deal with climate change. (And yes, I know she is too young to be President.)",2019-01-05 23:22:54+00:00,The original Limerick,Ireland
1081690409179459592,MarkUsry4,https://t.co/DjGmwDI2af oh one more thing climate change is bowing to the sun god ok,2019-01-05 23:14:25+00:00,"Rome, GA",Italy
1081690193177001985,MarkUsry4,https://t.co/DjGmwDI2af answer me this mother rippers how does one part of the nation like California only have have these climate changes and the rest of the country doesn't it may be hot a and dry out there but it cool and wet here,2019-01-05 23:13:33+00:00,"Rome, GA",Italy
1081688609491697664,annemariayritys,"Kaizen - Small Choices When Multiplied by Many Lead to Big Changes: https://t.co/VWyY2Bkocj
#climatechange #climateaction",2019-01-05 23:07:15+00:00,"Tampere, Finland",Finland
1081687968895651842,HansLak,What is your role in Sustainable Development?  #sustainability #climatechange #influence #sdgs #renewables #tourism #missions  # #tourism4sdgs https://t.co/XH2K1atuvi https://t.co/QFL9bbsiVj,2019-01-05 23:04:43+00:00,Netherlands,Netherlands
1081687961379459079,eaGreenEU,"2018 highlight: Protests against high fuel prices in France have propelled climate policy to the forefront of the political debate, just days before Poland hosts the UN’s annual conference on climate change, with a focus on the “just transition” to ... https://t.co/mBtciWY6gL",2019-01-05 23:04:41+00:00,"Brussels, Belgium",Belgium
1081684975798362114,caze_28,"Humans Need to Stop Eating Meat to Reduce Climate Change Crises, Says David Attenborough https://t.co/FtAghnZcSs via @LIVEKINDLY",2019-01-05 22:52:49+00:00,Austria,Austria
1081682904927928320,j_graudins,"Imagine energy saving light bulbs vs old ones. Light is the same, but expenses and outcome differs. Bluenote - smart ecosystem for billions of light bulb like idea implementations! #blockchain #Bluenote #climatechange #crowdfunding #energyefficiency https://t.co/BdJBm8rRrN",2019-01-05 22:44:35+00:00,"Riga, Latvia",Latvia
1081682869993525248,Lucas__Schmitz,"@fvdpitte @JNAlexandratos @HumanistTim @joshfoxfilm @SenSanders @AOC @billmckibben @MichaelEMann @EricHolthaus From the point of view of #climatechange I agree with you. The problem with nuclear power is, that it has other very big disadvantages. But luckily, there's no need for nuclear, cause there're alternatives like wind, solar, wave etc, as @JNAlexandratos explained to you 7 mins ago",2019-01-05 22:44:27+00:00,"Hamburg, Germany",Germany
1081576319215980545,ClementLanot,PARIS #5janvier - Une voiture est retournée par un groupe d’individu. Départ de feu. Les pompiers ne peuvent pas intervenir car la zone n’est pas sécurisée. #GiletsJaunes https://t.co/I1AVcgHxDx,2019-01-05 15:41:03+00:00,"Paris, France",France
1081682598743683074,lforlibertyblog,"""A conservative solution to climate change - part 2"" 
https://t.co/2KSkZDBOmq",2019-01-05 22:43:22+00:00,Luxembourg,Luxembourg
1081682295352889344,annemariayritys,"Join us at Global Climate Change Think &amp; Act Tank! https://t.co/8bAR8c1J1J
#climatechange #climateaction",2019-01-05 22:42:10+00:00,"Tampere, Finland",Finland
1081681172286054400,watbanner,"Who knew 🤔
Whilst more &amp; most privileged cruxify majority of people on planet : they consume most resources that could be shared.
#carbontax #carbon
#ClimateChange
#EqualityForAll not just those who can afford #education #health #housing #transport #fuel #right2water",2019-01-05 22:37:42+00:00,Ireland,Ireland
1081680373095063552,Lucas__Schmitz,"@fvdpitte @JNAlexandratos @HumanistTim @joshfoxfilm @SenSanders @AOC @billmckibben @MichaelEMann @EricHolthaus Don't worry, @fvdpitte. I can allay your fears. The technology to replace fossil fuels exist and nobody is going to replace it tomorrow (as I mentioned before). 
However, it is madness to keep intensifying #climatechange, which is dangerous for people, ecosystems and the economy.",2019-01-05 22:34:32+00:00,"Hamburg, Germany",Germany
1081679949407440897,frankmates2017,"De regalo de reyes quiero un planeta mejor cuidado! 
Entre todos podemos conseguirlo.😉
#earth #climatechange https://t.co/VtkFroe4Dz",2019-01-05 22:32:51+00:00,"Punta Umbría, Spain",Spain
1081679694863450113,KiraCPH,@_HeSea You are welcome. Hope you succeed 💚 @NobelPrize #climatechange #ClimateAction,2019-01-05 22:31:50+00:00,Denmark,Denmark
1081679138467962880,70sBachchan,"Why does Inequality matter? 2 powerful feedback loops - as wealth concentrates so does political &amp; economic power. Another loop? Climate Change. It will shape the future of each facet of #Inequality - intensify, exclude, entrench h/t @BrankoMilan 
https://t.co/J0G3f93OvF https://t.co/UYExamxqG6",2019-01-05 22:29:37+00:00,"Barcelona, Spain",Spain
1081678997841432576,fischerdata,@Fridays4future @Bundestag it was a young guy that came by. It might be dangerous for him to say more about him but there are many people in Turkey that want #ClimateAction and are very worried about #climatechange,2019-01-05 22:29:04+00:00,"Berlin, Deutschland",Germany
1081678446374178816,EurekaMag,What is cold-related mortality? A multi-disciplinary perspective to inform climate change impact assessments https://t.co/Lab5klK7Jy #eurekamag https://t.co/1XvGKXebyb,2019-01-05 22:26:52+00:00,Tallinn,Estonia
1081677772488085505,annemariayritys,"How can human beings cooperate to tackle climate change and its consequences? https://t.co/xmoWjxiA6F
#climatechange #climateaction https://t.co/2r22MITZN3",2019-01-05 22:24:12+00:00,"Tampere, Finland",Finland
1081674716358811648,simona_azzolini,"#NewYearResolution? Fantastic piece on #clothes, #sustainability and what we can do to dramatically reduce our impact on the planet. #happyhero #agency #climatechange #sustainableliving @BBCRadio4 @dilyswilliams @SustainLifeCon",2019-01-05 22:12:03+00:00,"Milan, Italy",Italy
1081673235920502785,annemariayritys,"How does climate change affect human health? https://t.co/nb9jeqOkzU
#climatechange #climateaction https://t.co/qsh3CZTubX",2019-01-05 22:06:10+00:00,"Tampere, Finland",Finland
1081668969558429696,sahlojolina,Unpopular opinion but if you live in a country with a fairly normal climate and you change your clothes everyday AND wash them immediately: why?,2019-01-05 21:49:13+00:00,Belgium,Belgium
